cards,sum
DD2 CC9 HH10,21
HK10 CC6 CC5,21
CK10 SS8 CC3,21
SS4 DD7 CQ10,21
CQ10 CC10 SA1,21
DD7 HK10 HH4,21
SS6 SK10 DD5,21
CC10 SS8 CC3,21
HH9 DD2 SJ10,21
DD7 DD5 CC9,21
HA1 DJ10 CQ10,21
HH7 DD8 DD6,21
SQ10 HA1 SJ10,21
SS5 HH6 SS10,21
HJ10 HA1 HK10,21
HH6 CC10 DD5,21
CC8 SS7 SS6,21
HH5 HH6 CQ10,21
CC7 SK10 DD4,21
CC3 HH9 DD9,21
CJ10 DD2 SS9,21
DD3 SS8 SJ10,21
HJ10 DD3 SS8,21
HH8 SQ10 SS3,21
HQ10 CA1 CJ10,21
SA1 DD10 HQ10,21
DD4 CC10 DD7,21
CC4 SS8 CC9,21
DJ10 SK10 CA1,21
HH6 HJ10 SS5,21
CC6 HH10 HH5,21
CC6 HQ10 CC5,21
SS6 HK10 CC5,21
DD8 CC3 SJ10,21
HK10 DK10 HA1,21
SS10 SA1 DQ10,21
HH9 HH2 HJ10,21
DK10 HA1 HK10,21
DQ10 HK10 CA1,21
CC10 DQ10 CA1,21
CQ10 DD10 DA1,21
SS8 CC5 CC8,21
HH8 DD3 CQ10,21
CA1 HQ10 DD10,21
CC4 CC10 SS7,21
SJ10 HA1 DJ10,21
CK10 DD5 SS6,21
CC6 CK10 DD5,21
CQ10 HH9 HH2,21
SQ10 HA1 HQ10,21
DK10 HH4 DD7,21
SS7 SS4 HQ10,21
CC7 DD7 HH7,21
HH10 SS10 HA1,21
SS10 CC7 SS4,21
CC6 CC9 CC6,21
HJ10 DD8 SS3,21
CA1 DK10 CC10,21
HJ10 SS9 HH2,21
DQ10 HQ10 CA1,21
DD5 DD9 DD7,21
CC6 SJ10 CC5,21
DA1 HK10 HJ10,21
CA1 CC10 DK10,21
HK10 HA1 CC10,21
SJ10 HH10 DA1,21
SS3 CQ10 SS8,21
DD5 SS6 CC10,21
CQ10 HH3 CC8,21
CQ10 DA1 SJ10,21
CC6 CK10 CC5,21
HH9 SS3 HH9,21
DD10 DA1 CK10,21
SS4 HH7 CC10,21
SQ10 SS10 SA1,21
DK10 HQ10 CA1,21
HK10 SS4 SS7,21
DD7 CC6 CC8,21
SS3 HH8 HQ10,21
DJ10 CC9 SS2,21
SS8 SQ10 CC3,21
SQ10 SA1 HJ10,21
DD6 CC5 HQ10,21
SS3 DD8 HH10,21
CQ10 HH6 HH5,21
DD4 DD10 CC7,21
CC5 CC6 HK10,21
DD7 SS5 SS9,21
HA1 DJ10 SK10,21
CC7 SS7 CC7,21
DD4 HJ10 DD7,21
DD6 CC6 CC9,21
SS7 DD4 SJ10,21
HK10 DD6 HH5,21
SA1 HJ10 SJ10,21
HJ10 HA1 CJ10,21
HH8 HH3 HQ10,21
SS10 DQ10 HA1,21
CC9 HH4 HH8,21
SS10 DD9 DD2,21
SS10 DJ10 DA1,21
HH8 SS8 HH5,21
DD2 HH9 HQ10,21
HH10 SA1 CQ10,21
CK10 CK10 HA1,21
DD8 DD9 SS4,21
CC8 CJ10 HH3,21
HK10 SS4 DD7,21
HH6 SS6 DD9,21
CC8 HH6 CC7,21
DD10 CC2 DD9,21
CK10 CC4 DD7,21
HH5 DD6 HJ10,21
DJ10 HH4 SS7,21
CC7 DD6 DD8,21
CQ10 CA1 DD10,21
HH3 DD10 HH8,21
CC7 SS9 HH5,21
SS6 SS5 DJ10,21
HH10 HQ10 DA1,21
DJ10 HH4 CC7,21
HH9 HH3 CC9,21
SS6 HQ10 HH5,21
HH3 HH10 HH8,21
DJ10 CQ10 HA1,21
SS4 SS7 HH10,21
HJ10 CC6 SS5,21
CC9 CC4 HH8,21
DD5 HH6 DQ10,21
DD10 HH6 SS5,21
HJ10 CA1 SJ10,21
HH2 HH9 SS10,21
HH8 CC6 CC7,21
CQ10 DK10 CA1,21
CC6 CQ10 SS5,21
SS3 SS9 CC9,21
SJ10 SA1 SJ10,21
HH8 HH3 DD10,21
CJ10 CA1 DD10,21
SS8 CC6 CC7,21
CA1 SK10 SJ10,21
CC8 DD3 DK10,21
HK10 CA1 SQ10,21
CQ10 CA1 CQ10,21
SS9 DQ10 SS2,21
CC9 CQ10 SS2,21
CK10 DJ10 CA1,21
SJ10 DQ10 SA1,21
HH6 CK10 CC5,21
HJ10 DD6 SS5,21
HJ10 CJ10 SA1,21
HH2 CC9 HH10,21
SS6 HH7 CC8,21
CA1 HJ10 CQ10,21
HH10 HQ10 CA1,21
DD8 SS10 HH3,21
HH9 HH2 CK10,21
SQ10 HH9 HH2,21
SS10 SS2 DD9,21
DD8 SS7 CC6,21
DD6 SK10 HH5,21
SS6 DD8 CC7,21
CC2 HH9 HK10,21
CC7 HH8 SS6,21
DD3 CC9 CC9,21
DD2 CC9 DD10,21
HJ10 CA1 HQ10,21
DJ10 CC7 HH4,21
CJ10 HA1 CJ10,21
SS10 DA1 CJ10,21
CA1 HJ10 HQ10,21
HH4 DD8 SS9,21
SS4 HH8 CC9,21
CQ10 HA1 HJ10,21
DK10 DA1 CK10,21
DD7 CC4 DQ10,21
DK10 SS6 HH5,21
CC8 CC7 CC6,21
HA1 SJ10 HJ10,21
CJ10 CC2 HH9,21
HH9 SS2 CQ10,21
DD6 SS5 DD10,21
CK10 HQ10 HA1,21
SA1 CJ10 DQ10,21
HH8 CC3 CK10,21
DD2 SJ10 DD9,21
DD8 DD3 CK10,21
HQ10 HH4 HH7,21
DK10 HA1 CC10,21
DD7 HH9 DD5,21
HK10 DD2 CC9,21
DD10 HH4 HH7,21
SK10 DD7 DD4,21
CC10 HA1 CQ10,21
CC9 HH2 CK10,21
SJ10 SK10 DA1,21
CJ10 DD3 SS8,21
DD10 CC7 HH4,21
HA1 HJ10 CK10,21
DD6 HK10 SS5,21
DJ10 SS3 HH8,21
DD10 CA1 SS10,21
DD7 CC8 HH6,21
SJ10 SS10 HA1,21
DD2 SQ10 DD9,21
DD9 SS8 CC4,21
DD4 CC9 DD8,21
SS6 HQ10 SS5,21
CC7 SS4 CK10,21
SQ10 SS3 HH8,21
CC5 SS6 CC10,21
HH8 SS8 CC5,21
CK10 CJ10 HA1,21
DD10 SA1 CK10,21
DQ10 CC10 CA1,21
HK10 SA1 SJ10,21
DD3 HH8 DK10,21
DJ10 SS9 HH2,21
CK10 HH4 HH7,21
DD8 SS3 DJ10,21
CC3 HK10 DD8,21
HJ10 HH3 SS8,21
HJ10 DA1 CK10,21
HK10 SA1 SQ10,21
CC5 SS6 HH10,21
DD10 CK10 SA1,21
SS3 SS8 CC10,21
SS8 SJ10 SS3,21
SS7 CK10 DD4,21
CC7 DJ10 CC4,21
SS9 DD3 CC9,21
CC10 SS6 SS5,21
HA1 HJ10 HQ10,21
HH7 SS5 SS9,21
SS6 DK10 HH5,21
CQ10 SS6 CC5,21
CC8 SS6 SS7,21
CK10 CA1 CJ10,21
DQ10 SA1 HK10,21
DK10 DA1 HJ10,21
SS4 SS9 HH8,21
HH2 CC9 HH10,21
HH8 HH5 HH8,21
SS6 DQ10 HH5,21
DK10 SA1 SJ10,21
HQ10 DD3 HH8,21
DD6 SS10 DD5,21
HH3 HH8 SS10,21
HH7 HH8 CC6,21
CC9 DD2 HK10,21
SS8 HJ10 HH3,21
CC9 SQ10 CC2,21
SS4 SS10 SS7,21
DD8 DD4 SQ10,22
DD8 SS8 HH6,22
CC4 SS10 SS8,22
HJ10 DK10 HH2,22
CC7 HH6 HH9,22
SS4 SQ10 DD8,22
HH8 CC8 CC6,22
HQ10 CC2 SJ10,22
DD5 CC7 SJ10,22
CK10 SS4 DD8,22
HH5 SS7 HK10,22
CK10 SJ10 CC2,22
DD7 SQ10 HH5,22
DD4 DD10 HH8,22
DK10 HH2 DD10,22
CC2 HJ10 HK10,22
HH8 SS4 HK10,22
CJ10 HH3 CC9,22
CJ10 HH5 DD7,22
DD9 CC5 HH8,22
HH9 CC9 CC4,22
DD7 SS5 SS10,22
HH2 CC10 SK10,22
DQ10 HH2 CK10,22
DD3 CC9 DK10,22
SK10 SS3 HH9,22
CC7 SS10 SS5,22
CC8 DD9 CC5,22
DD9 CC3 HK10,22
CC2 SQ10 CC10,22
DD9 DD9 CC4,22
SS10 SS9 HH3,22
SS5 SQ10 DD7,22
HK10 CC2 CC10,22
HK10 HH2 DQ10,22
SS8 CK10 SS4,22
CC2 DJ10 CK10,22
HH10 SQ10 SS2,22
HK10 DD9 SS3,22
SS10 CC3 DD9,22
DD2 HJ10 CC10,22
CC10 HH5 SS7,22
SK10 CC8 CC4,22
CQ10 SS8 DD4,22
DD6 SS8 DD8,22
SS2 SQ10 DQ10,22
DD4 DD8 DJ10,22
SS5 SQ10 HH7,22
SS10 DD10 CC2,22
CJ10 DD2 DJ10,22
SS7 DJ10 HH5,22
SS8 CC6 HH8,22
SJ10 DD5 DD7,22
HH10 CC6 DD6,22
SS4 SJ10 SS8,22
HJ10 HH2 DD10,22
DD7 SS8 CC7,22
CK10 DD9 SS3,22
HJ10 HH6 SS6,22
SS2 DD10 HH10,22
DD6 HK10 CC6,22
HH9 DD6 SS7,22
CC8 CC9 DD5,22
DQ10 CC8 DD4,22
SQ10 CC2 HJ10,22
CC7 SS8 HH7,22
SS3 DQ10 HH9,22
SS6 CC6 CQ10,22
DQ10 DD7 SS5,22
SS5 SJ10 CC7,22
HH4 DD8 HJ10,22
CC2 HQ10 DK10,22
CK10 SS4 DD8,22
DK10 SS7 CC5,22
DD5 DD7 HJ10,22
HH7 DK10 SS5,22
SS4 DK10 CC8,22
DD2 DK10 SJ10,22
CC2 HH10 CQ10,22
HQ10 HH3 CC9,22
DK10 HH4 HH8,22
DQ10 CC2 HH10,22
CC8 SS9 HH5,22
CQ10 SQ10 HH2,22
CJ10 CK10 HH2,22
DD4 DD8 CJ10,22
CC10 HJ10 SS2,22
CC9 SS3 CQ10,22
SQ10 DD3 DD9,22
SJ10 HQ10 HH2,22
CC2 DJ10 HJ10,22
CC10 SS4 CC8,22
SS8 SJ10 SS4,22
HH7 CC8 DD7,22
CC10 HK10 CC2,22
DD4 DD9 HH9,22
HH6 DK10 DD6,22
CC6 DK10 HH6,22
SQ10 HH4 SS8,22
CJ10 CC2 DK10,22
HQ10 DD2 HK10,22
HH3 SS9 DK10,22
DD5 SS7 HH10,22
SQ10 SS2 CK10,22
DK10 DK10 CC2,22
HH9 SS7 DD6,22
DQ10 SS8 HH4,22
DD8 CC4 CQ10,22
HH4 HJ10 HH8,22
SS4 CJ10 CC8,22
DD8 HH7 DD7,22
SS9 SS3 CQ10,22
DJ10 DD9 HH3,22
DJ10 DK10 DD2,22
DD2 SK10 SJ10,22
DD2 SS10 HH10,22
DD8 SS5 HH9,22
HH6 DQ10 CC6,22
CC3 HH9 HJ10,22
DD7 CC5 HJ10,22
SS9 SS3 SS10,22
HH8 CC10 HH4,22
SK10 CC5 CC7,22
SS5 SK10 CC7,22
DD7 CC8 DD7,22
HH5 HH7 HK10,22
CC2 HJ10 SK10,22
DD8 SS4 DK10,22
SS6 SS10 CC6,22
DD10 DD2 HJ10,22
DD7 DD8 DD7,22
SK10 SJ10 CC2,22
HJ10 HQ10 CC2,22
HH10 DD5 CC7,22
CJ10 DD2 CC10,22
CC8 CC6 CC8,22
CJ10 HH7 SS5,22
CQ10 SQ10 DD2,22
CC4 CC10 HH8,22
CQ10 DK10 CC2,22
CC8 DD4 CC10,22
DD8 SQ10 CC4,22
CC3 CQ10 DD9,22
DJ10 SS2 HJ10,22
HH9 CC9 DD4,22
DK10 SS2 SS10,22
CC2 SK10 SQ10,22
HH4 CQ10 DD8,22
CC10 HJ10 SS2,22
SS9 DD5 HH8,22
DJ10 CC2 HK10,22
DD2 DJ10 SQ10,22
CC9 CQ10 CC3,22
CJ10 SJ10 HH2,22
DD2 DD10 SS10,22
HH10 HH2 CQ10,22
CC3 HQ10 HH9,22
CJ10 HH7 HH5,22
HJ10 DD6 HH6,22
HH8 HH9 CC5,22
CQ10 CC2 HQ10,22
DD3 HJ10 HH9,22
SK10 CC7 HH5,22
SQ10 HH4 CC8,22
HH8 SS9 DD5,22
HH3 SS9 CC10,22
SJ10 HH4 SS8,22
HH7 HH6 CC9,22
DD10 CC2 SS10,22
SS9 HH8 CC5,22
CC10 CC4 CC8,22
HH10 CK10 HH2,22
DK10 SQ10 SS2,22
HH8 SS4 CK10,22
SQ10 HH3 CC9,22
SS9 DD6 CC7,22
HH4 SS8 SQ10,22
SS10 DD2 SJ10,22
SQ10 DD4 DD8,22
SS5 CJ10 DD7,22
HJ10 DD8 HH4,22
CC8 DK10 SS4,22
DJ10 CC5 DD7,22
DJ10 CC8 SS4,22
DK10 HH6 SS6,22
DD4 DD10 HH8,22
CK10 CJ10 CC2,22
CQ10 DD8 SS4,22
HH10 CC5 SS7,22
DQ10 CC9 CC3,22
HH2 DJ10 DJ10,22
SK10 SS8 HH4,22
HH6 HH6 DK10,22
HH7 SS5 SS10,22
DD7 HH5 SJ10,22
DD9 HJ10 CC3,22
DD9 SS10 HH3,22
DQ10 HK10 HH2,22
DK10 CC3 CC9,22
HH8 DQ10 HH4,22
SS10 DD8 CC4,22
DD3 HH9 SS10,22
HH2 SQ10 CJ10,22
CC2 SJ10 SK10,22
CC6 HH6 HJ10,22
HH10 CC2 SJ10,22
DD10 CC9 SS3,22
CC2 DQ10 DJ10,22
DK10 HH5 CC7,22
SS9 CC5 HH8,22
HK10 DK10 SS2,22
HH10 HH7 DD5,22
CC9 CC3 CJ10,22
DD7 HH5 CQ10,22
DD5 DK10 SS7,22
HK10 CJ10 DD2,22
SK10 HH5 SS7,22
SQ10 CQ10 SS2,22
DD3 CC9 SQ10,22
HK10 SS2 SS10,22
SQ10 HH9 DD3,22
CC7 HH5 DD10,22
HK10 HH10 HH2,22
HH5 HH7 DD10,22
HH8 HH4 SS10,22
CJ10 HJ10 HH2,22
SS8 HH5 CC9,22
HH8 HH4 SQ10,22
SJ10 HH6 DD6,22
HH2 SQ10 HQ10,22
DJ10 DJ10 SS2,22
HH9 SS8 HH5,22
CC9 DD3 HK10,22
HH2 HH10 CJ10,22
HH9 HH3 HK10,22
DD8 SS7 CC7,22
SS6 HH6 SJ10,22
DQ10 SS5 HH7,22
DD9 CC3 HH10,22
HJ10 HH8 DD4,22
HQ10 DD9 DD3,22
DD8 HH4 CJ10,22
HJ10 DJ10 SS2,22
DQ10 DQ10 SS2,22
HH4 CC10 SS8,22
HH10 SS5 CC7,22
HH5 CC10 CC7,22
DJ10 DD2 DK10,22
CK10 CQ10 DD2,22
CC8 SS9 HH5,22
SS5 CC9 CC8,22
DD8 HH6 DD8,22
DD2 DQ10 SS10,22
DD2 HH10 CQ10,22
CQ10 HJ10 SS2,22
SS2 DD10 DQ10,22
HH7 SS6 HH9,22
CC8 SQ10 HH4,22
CJ10 HH8 CC4,22
DD9 SS3 HH10,22
HH10 CC2 SQ10,22
CC10 DD10 HH2,22
HH4 DD10 CC8,22
HQ10 CC7 DD5,22
HH2 CK10 SS10,22
DD4 SS8 HH10,22
DD6 SK10 DD6,22
HH8 CJ10 DD4,22
CC2 CQ10 SQ10,22
SS6 SS6 HQ10,22
SQ10 DD10 SS2,22
CC10 DK10 DD2,22
HH6 CK10 SS6,22
SS2 HQ10 DJ10,22
HH8 DD4 HK10,22
HH3 CJ10 CC9,22
CK10 DD2 HK10,22
CQ10 CC10 CC2,22
SS5 HH8 CC9,22
SS2 CQ10 CK10,22
CC4 HK10 SS8,22
SS5 HH7 HQ10,22
SS8 CK10 SS4,22
CC4 CC10 CC8,22
DQ10 CC2 SJ10,22
SS2 CK10 SS10,22
SQ10 DD6 SS6,22
HK10 DD8 CC4,22
SS7 DJ10 HH5,22
SS8 CC4 DD10,22
SS6 CJ10 CC6,22
DD5 SQ10 CC7,22
DD8 DD10 HH4,22
SS9 CC7 HH6,22
CC3 SS9 HH10,22
CC5 DD7 DQ10,22
CC2 CK10 HK10,22
SQ10 DD3 HH9,22
CC10 HH2 HK10,22
SS2 DD10 SS10,22
DJ10 CC2 DJ10,22
SS8 CC4 CK10,22
SS7 SS5 SK10,22
CJ10 CC2 CK10,22
DD4 DD8 DJ10,22
HH2 DD10 DJ10,22
HH4 CC8 CQ10,22
HQ10 SS2 SQ10,22
DD10 HH6 SS6,22
CQ10 DD3 DD9,22
SK10 DD9 CC3,22
CC9 SS3 HH10,22
DD10 HK10 HH2,22
SS2 HJ10 DD10,22
SQ10 DD8 HH4,22
CC8 SS4 DK10,22
CQ10 DJ10 SS2,22
HH5 HH7 HQ10,22
HH10 DD8 SS4,22
DD9 DD3 HH10,22
HQ10 DD6 SS6,22
DQ10 CC8 SS4,22
CJ10 SS2 CQ10,22
DJ10 SS7 SS5,22
HH10 CC2 SQ10,22
SS9 HH3 DK10,22
DD8 CC7 HH7,22
HQ10 HH2 SS10,22
DD10 CC3 HH9,22
DJ10 CQ10 CC2,22
CQ10 CC4 HH8,22
DQ10 SS5 DD7,22
SS6 CC8 SS8,22
DJ10 DJ10 HH2,22
SQ10 HH4 CC8,22
DK10 SS10 HH2,22
DD7 DD7 HH8,22
HH7 DD7 HH8,22
SS10 SK10 HH2,22
DJ10 SQ10 CC2,22
HH9 HH3 DJ10,22
CQ10 DD4 HH8,22
SS2 CK10 CK10,22
SK10 SJ10 HH2,22
HH10 CC7 SS5,22
SS6 DD6 SS10,22
HH10 HH2 DJ10,22
SJ10 DD8 SS4,22
SQ10 CC3 DD9,22
DD2 HQ10 SJ10,22
DJ10 DD6 CC6,22
SS6 DD6 DJ10,22
SS9 CC9 HH4,22
HH10 SS9 SS3,22
DQ10 SS3 SS9,22
CJ10 CC10 DD2,22
DD3 CC9 SJ10,22
SS9 HK10 DD3,22
CC6 HH6 HQ10,22
DD7 SS5 HH10,22
DD4 SS8 CC10,22
HH7 HK10 SS5,22
SS5 SS9 CC8,22
HH7 CJ10 SS5,22
HH10 DD9 DD3,22
CJ10 CC2 HQ10,22
SS2 CQ10 CQ10,22
CC2 HK10 HQ10,22
HQ10 SS2 CQ10,22
DK10 HH7 CC5,22
SS9 CJ10 HH3,22
HK10 DD6 HH6,22
SS4 HH8 CK10,22
CC10 SK10 SS2,22
CC5 SS9 HH8,22
HH9 CC3 DD10,22
HJ10 DQ10 DD2,22
CC7 HJ10 CC5,22
DK10 HH9 SS3,22
CC2 DJ10 DQ10,22
HH4 DD10 HH8,22
HH2 CC10 DQ10,22
HH7 CJ10 CC5,22
DD10 HJ10 HH2,22
SQ10 DD5 DD7,22
SS5 HH8 SS9,22
DJ10 HJ10 CC2,22
DQ10 CC2 DD10,22
DJ10 HH3 SS9,22
CC5 HJ10 CC7,22
SS5 CC8 DD9,22
SS8 CK10 HH4,22
CC9 HQ10 SS3,22
SJ10 CC3 HH9,22
SS10 DD4 SS8,22
SK10 DD9 CC3,22
DD4 CC9 DD9,22
HQ10 SS7 DD5,22
DQ10 SS2 HH10,22
DD5 HH7 SJ10,22
DD9 CC3 CJ10,22
DD10 CC3 SS9,22
SS10 CC2 DK10,22
DD4 DD8 CQ10,22
SS8 CC5 SS9,22
CC5 HH8 CC9,22
DD6 CC6 DK10,22
HH7 SS5 SQ10,22
DD2 DK10 SJ10,22
HH9 HH5 SS8,22
HJ10 CC2 CJ10,22
DD3 DK10 HH9,22
HH4 HK10 SS8,22
CC9 DK10 CC3,22
CC5 CC7 DD10,22
CK10 CC10 HH2,22
HH2 HK10 DQ10,22
DD4 SS8 CC10,22
DK10 DK10 CC2,22
CC6 DD7 HH9,22
CJ10 HJ10 DD2,22
HH8 HH9 SS5,22
HH8 SS4 CQ10,22
SS7 SS6 DD9,22
CC9 SS5 CC8,22
CQ10 CC7 DD5,22
SS7 SS6 DD9,22
CC6 DD6 DK10,22
SK10 SS5 CC7,22
HH7 HH5 SQ10,22
HQ10 DD2 DQ10,22
SS4 SS10 CC8,22
DD10 CQ10 DD2,22
DD6 HH9 HH7,22
CQ10 DD6 HH6,22
SQ10 SS7 CC5,22
SJ10 DD7 SS5,22
HQ10 HH2 SK10,22
DD2 HQ10 SS10,22
DJ10 CC10 SS2,22
DD2 SJ10 HQ10,22
SS10 DD3 CC9,22
SS2 CQ10 CJ10,22
DK10 HH2 SJ10,22
HK10 SS2 HH10,22
HH7 DD8 HH7,22
CC10 DD3 HH9,22
CC10 CC10 DD2,22
HJ10 DK10 HH2,22
DQ10 SS6 HH6,22
DD9 CC3 DQ10,22
DK10 HH3 CC9,22
SS7 HQ10 CC5,22
CC5 DD7 DQ10,22
CC5 CC8 DD9,22
DD10 DK10 SS2,22
DQ10 CC2 CQ10,22
DD5 CC8 SS9,22
HK10 SS9 DD3,22
SJ10 HK10 CC2,22
CC10 CC4 DD8,22
HH10 DD9 CC3,22
CK10 CJ10 DD2,22
CC8 HH4 HJ10,22
DD6 HH9 CC7,22
HH10 HH8 HH4,22
SS6 CK10 DD6,22
DJ10 DD5 HH7,22
HQ10 DD2 HK10,22
DD5 HH7 HH10,22
CC10 CC6 SS6,22
CC7 CC10 CC5,22
HH7 SS5 SK10,22
HH5 HH10 HH7,22
CC7 SS7 HH8,22
HH3 DJ10 HH9,22
CK10 SS4 SS8,22
DJ10 HH9 SS3,22
CC6 CC6 HJ10,22
SQ10 HQ10 HH2,22
CQ10 HQ10 SS2,22
HH2 DD10 CC10,22
SS2 CC10 HQ10,22
SK10 HH8 CC4,22
DD8 HH9 CC5,22
DD9 CC3 DQ10,22
DD2 DJ10 HJ10,22
HJ10 CC2 SK10,22
CC4 CC8 DK10,22
HK10 DD2 HK10,22
CC3 CJ10 HH9,22
CC8 SK10 DD4,22
HH10 HJ10 HH2,22
CC9 DK10 HH3,22
HQ10 SS8 DD4,22
SS4 DD8 HJ10,22
DQ10 SS3 HH9,22
HK10 DD2 CC10,22
DK10 SS10 HH2,22
CC10 DD2 CQ10,22
CJ10 DQ10 SS2,22
HH10 SS8 SS4,22
DD2 SK10 DJ10,22
CC9 SJ10 CC3,22
SS4 HJ10 DD8,22
SJ10 HH6 HH6,22
CC7 HH5 SS10,22
DD10 DD7 SS5,22
SS5 DD9 CC8,22
DD9 DK10 SS3,22
DD4 SS9 SS9,22
SJ10 HH2 CC10,22
SS7 HH5 CJ10,22
HJ10 CJ10 SS2,22
DD10 HQ10 HH2,22
HH6 SQ10 CC6,22
DD4 HJ10 CC8,22
SS7 HQ10 SS5,22
DD2 DK10 DK10,22
DD4 DD8 SS10,22
SS4 SK10 DD8,22
CC9 HH4 DD9,22
DD8 HH4 HK10,22
DD2 CJ10 DQ10,22
HH3 DD9 SK10,22
CC2 DJ10 SS10,22
SS7 HH7 CC8,22
SS7 CC5 DQ10,22
SS6 DD9 DD7,22
DD10 SQ10 DD2,22
CC2 DK10 SQ10,22
SS10 DD8 CC4,22
SS2 HQ10 DD10,22
SS3 SS9 SQ10,22
HH5 DD7 HQ10,22
DD5 DD7 CC10,22
SQ10 DD2 DK10,22
CC5 SS10 SS7,22
CJ10 HH9 SS3,22
DD2 DQ10 SK10,22
HH2 CJ10 SQ10,22
SS8 DD7 HH7,22
CC7 SS5 HQ10,22
HK10 DD7 DD5,22
CJ10 DD7 CC5,22
HH6 DD6 SQ10,22
SJ10 CC2 CK10,22
HH2 HQ10 HJ10,22
DD8 HH4 HQ10,22
CC5 SQ10 HH7,22
DD10 CC2 DJ10,22
HH2 DK10 DQ10,22
DD8 HH5 DD9,22
CC2 DK10 SK10,22
HH2 DK10 HQ10,22
DD7 DQ10 SS5,22
DQ10 SS5 HH7,22
HH10 SS10 SS2,22
SK10 CC4 SS8,22
HH5 DD8 HH9,22
CC7 HH6 DD9,22
DD8 DD4 SQ10,22
SQ10 DD9 CC3,22
DD2 HH10 CQ10,22
DK10 SS10 SS2,22
SQ10 HJ10 DD2,22
CC10 HH2 CK10,22
HJ10 HH8 DD4,22
DK10 SS8 HH4,22
HH5 DD7 SS10,22
DD10 HH6 HH6,22
DD10 SK10 SS2,22
HH10 SS2 DK10,22
DD3 DK10 CC9,22
SS8 DD7 CC7,22
CJ10 SS3 HH9,22
CC2 CJ10 CQ10,22
DD9 SS3 SS10,22
CJ10 HH10 HH2,22
DD4 SS8 DD10,22
SS2 CQ10 SJ10,22
SQ10 CC2 SJ10,22
SQ10 DD2 SQ10,22
SS6 DD9 DD7,22
DJ10 CK10 SS2,22
SS3 CC10 SS9,22
DD7 CC5 CJ10,22
SS2 DD10 DD10,22
SS6 DD10 CC6,22
HH6 SS6 HK10,22
DQ10 CC6 HH6,22
CC9 SQ10 HH3,22
CC10 DJ10 DD2,22
SS2 DD10 HQ10,22
CC6 HQ10 SS6,22
CK10 HH2 CK10,22
SS8 CQ10 HH4,22
SK10 SK10 HH2,22
DD2 HH10 CK10,22
DK10 CC3 DD9,22
HH9 CC9 CC4,22
DD5 CC7 HJ10,22
DK10 SS7 DD5,22
SS7 CC5 SQ10,22
SJ10 CC5 CC7,22
SS9 CC10 HH3,22
DD2 DD10 SS10,22
HQ10 HH3 CC9,22
CK10 CC2 CQ10,22
SS2 HH10 CQ10,22
DD4 CK10 SS8,22
SK10 CC9 DD3,22
SS10 HH7 SS5,22
CC6 HH6 HK10,22
HH2 HK10 CQ10,22
SS8 DD10 CC4,22
DQ10 DQ10 DD2,22
DD5 HH7 DD10,22
SS2 CJ10 HQ10,22
HK10 HH10 DD2,22
CQ10 DD2 CC10,22
SS2 CJ10 CK10,22
HQ10 HH6 SS6,22
SS6 HQ10 CC6,22
SS9 DD7 SS6,22
SS10 HH7 DD5,22
HH6 CC6 DD10,22
SS10 HH6 CC6,22
HK10 DD2 SJ10,22
HH8 DK10 SS4,22
CC9 HH3 SJ10,22
SS2 HJ10 SQ10,22
SS2 DK10 HQ10,22
CQ10 DD2 CJ10,22
DD10 CQ10 DD2,22
SJ10 DQ10 DD2,22
CC8 CC7 HH7,22
SS2 DJ10 DJ10,22
DD9 CQ10 HH3,22
DD9 CC4 DD9,22
HH2 HK10 CK10,22
CC4 SS8 SQ10,22
SQ10 DD3 DD9,22
DD2 DQ10 DD10,22
HJ10 SS10 DD2,22
CC8 SS4 HK10,22
CK10 SK10 HH2,22
CC10 DD10 HH2,22
HH2 SQ10 HJ10,22
HH3 HH10 SS9,22
SK10 HJ10 HH2,22
HH4 CK10 CC8,22
DJ10 DD5 CC7,22
DD2 DK10 SK10,22
HJ10 SS8 CC4,22
SJ10 SS2 CK10,22
DD8 HH4 HK10,22
DK10 DD9 CC3,22
CK10 DD10 HH2,22
SQ10 DD6 DD6,22
HH9 DD3 DK10,22
DK10 CC7 SS5,22
HH7 CC10 DD5,22
SS8 SS4 SK10,22
SS5 CQ10 SS7,22
HH5 SS9 HH8,22
CC6 DJ10 HH6,22
CQ10 CQ10 SS2,22
SS3 SS9 DD10,22
DD6 SS6 HH10,22
HK10 CC2 HQ10,22
CQ10 DD2 CK10,22
CK10 DD8 CC4,22
HH3 DD9 SJ10,22
HH3 HH9 CQ10,22
DK10 SS8 SS4,22
SS7 CC10 CC5,22
CQ10 HH8 HH5,23
CC9 DK10 HH4,23
SS6 HK10 SS7,23
HH6 SS7 SJ10,23
SQ10 SS8 SS5,23
DD5 HH8 DD10,23
HH5 CQ10 DD8,23
DD6 HH7 HK10,23
DD8 SS5 HJ10,23
SS6 CK10 SS7,23
DK10 CC5 SS8,23
HH5 SJ10 DD8,23
SS3 DJ10 DQ10,23
HH7 DQ10 DD6,23
DD9 DD4 HJ10,23
SS8 HH7 DD8,23
DD3 HK10 DJ10,23
DD7 DD6 HJ10,23
CQ10 CC3 HJ10,23
HH10 DD7 SS6,23
DD10 SK10 HH3,23
SS10 HH7 SS6,23
SS5 HQ10 DD8,23
HQ10 SS7 DD6,23
SQ10 SS8 CC5,23
CJ10 CC3 SJ10,23
CC6 HH7 DJ10,23
